Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyRate,Over18,OverTime,PercentSalaryHike,RelationshipSatisfaction,StandardHours,TotalWorkingYears,WorkLifeBalance,NumCompaniesWorked_log,YearsInCurrentRole_log,YearsWithCurrManager_log,YearsAtCompany_log,MonthlyIncome_log,StockOptionLevel_log,TrainingTimesLastYear_sqrt,PerformanceRating_sqrt,YearsSinceLastPromotion_sqrt,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative
40.0,0,2,884.0,15.0,3.0,1.0,1628.0,1.0,0,80.0,2.0,3.0,3.0,1,25800.0,0,0,13.0,4.0,80.0,18.0,3.0,0.6931471805599453,2.772588722239781,2.5649493574615367,2.9444389791664403,9.253016646256619,1.0986122886681096,1.4142135623730951,1.7320508075688772,3.605551275463989,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35.0,0,0,208.0,8.0,4.0,1.0,1630.0,3.0,0,52.0,3.0,2.0,3.0,1,12250.0,0,0,12.0,4.0,80.0,15.0,3.0,0.6931471805599453,2.4849066497880004,2.302585092994046,2.70805020110221,8.330622620332868,0.6931471805599453,2.23606797749979,1.7320508075688772,1.4142135623730951,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
37.0,0,2,671.0,19.0,3.0,1.0,1631.0,3.0,1,85.0,3.0,2.0,3.0,1,26493.0,0,0,17.0,1.0,80.0,9.0,2.0,1.3862943611198906,1.3862943611198906,1.0986122886681096,1.6094379124341003,8.660254034256889,1.3862943611198906,1.4142135623730951,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
39.0,0,1,711.0,4.0,3.0,1.0,1633.0,1.0,0,81.0,3.0,2.0,3.0,2,3140.0,0,0,13.0,4.0,80.0,10.0,1.0,0.0,1.0986122886681096,2.1972245773362196,2.302585092994046,8.525756422076725,0.0,1.4142135623730951,1.7320508075688772,1.7320508075688772,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
45.0,0,2,1329.0,2.0,2.0,1.0,1635.0,4.0,0,59.0,2.0,2.0,4.0,0,5388.0,0,0,19.0,1.0,80.0,10.0,3.0,0.6931471805599453,2.0794415416798357,2.302585092994046,2.3978952727983707,8.660600654710967,1.0986122886681096,1.7320508075688772,1.7320508075688772,1.7320508075688772,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
38.0,0,2,397.0,2.0,2.0,1.0,1638.0,4.0,0,54.0,2.0,3.0,3.0,1,14199.0,0,1,19.0,4.0,80.0,10.0,4.0,1.3862943611198906,1.6094379124341003,1.0986122886681096,1.791759469228055,8.956350940490871,0.6931471805599453,2.449489742783178,1.7320508075688772,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35.0,1,2,737.0,10.0,3.0,1.0,1639.0,4.0,1,55.0,2.0,3.0,1.0,1,21530.0,0,0,17.0,3.0,80.0,15.0,3.0,2.302585092994046,2.5649493574615367,0.0,2.639057329615259,9.240578555036793,0.0,1.7320508075688772,1.7320508075688772,2.449489742783178,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37.0,0,2,1470.0,10.0,3.0,1.0,1640.0,2.0,0,71.0,3.0,1.0,2.0,1,9953.0,0,0,11.0,1.0,80.0,8.0,1.0,0.6931471805599453,1.6094379124341003,2.0794415416798357,2.1972245773362196,8.278174290943738,0.6931471805599453,1.4142135623730951,1.7320508075688772,2.6457513110645907,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40.0,0,2,448.0,16.0,3.0,1.0,1641.0,3.0,0,84.0,3.0,3.0,4.0,2,19948.0,0,1,15.0,4.0,80.0,18.0,2.0,1.9459101490553132,1.0986122886681096,1.3862943611198906,1.6094379124341003,8.980423936374544,0.0,1.4142135623730951,1.7320508075688772,1.7320508075688772,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
44.0,0,1,602.0,1.0,5.0,1.0,1642.0,1.0,1,37.0,3.0,2.0,4.0,1,10503.0,0,1,11.0,3.0,80.0,14.0,3.0,1.6094379124341003,2.0794415416798357,1.0986122886681096,2.3978952727983707,8.65591111072806,0.0,1.7320508075688772,1.7320508075688772,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48.0,0,1,365.0,4.0,5.0,1.0,1644.0,3.0,1,89.0,2.0,4.0,4.0,1,5602.0,0,0,25.0,2.0,80.0,23.0,3.0,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.0986122886681096,9.629248055780836,0.6931471805599453,1.7320508075688772,2.0,1.4142135623730951,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
35.0,1,2,763.0,15.0,2.0,1.0,1645.0,1.0,1,59.0,1.0,2.0,4.0,0,22098.0,0,1,14.0,4.0,80.0,7.0,2.0,1.9459101490553132,1.0986122886681096,1.0986122886681096,1.0986122886681096,8.601718146485926,1.0986122886681096,1.4142135623730951,1.7320508075688772,1.4142135623730951,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24.0,0,1,567.0,2.0,1.0,1.0,1646.0,1.0,0,32.0,3.0,1.0,4.0,2,17218.0,0,1,13.0,3.0,80.0,6.0,3.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.9459101490553132,8.232440158470336,0.0,1.4142135623730951,1.7320508075688772,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
27.0,0,2,486.0,8.0,3.0,1.0,1647.0,2.0,0,86.0,4.0,1.0,3.0,1,22490.0,0,0,17.0,1.0,80.0,5.0,3.0,2.0794415416798357,1.0986122886681096,1.0986122886681096,1.3862943611198906,8.165647925297504,0.0,0.0,1.7320508075688772,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27.0,0,1,591.0,2.0,3.0,1.0,1648.0,4.0,1,87.0,3.0,1.0,4.0,2,6297.0,0,0,13.0,3.0,80.0,6.0,2.0,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.6094379124341003,7.855932199718614,0.0,0.0,1.7320508075688772,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40.0,1,2,1329.0,7.0,3.0,1.0,1649.0,1.0,1,73.0,3.0,1.0,1.0,2,3339.0,0,1,14.0,2.0,80.0,10.0,1.0,1.3862943611198906,1.0986122886681096,1.3862943611198906,1.6094379124341003,7.681099001536359,0.0,1.7320508075688772,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29.0,0,2,469.0,10.0,3.0,1.0,1650.0,3.0,1,42.0,2.0,2.0,3.0,2,23413.0,0,0,11.0,3.0,80.0,8.0,3.0,2.302585092994046,1.0986122886681096,1.6094379124341003,1.791759469228055,8.677609912822142,0.0,1.4142135623730951,1.7320508075688772,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36.0,0,2,711.0,5.0,4.0,1.0,1651.0,2.0,0,42.0,3.0,3.0,1.0,1,22792.0,0,0,12.0,3.0,80.0,9.0,3.0,1.6094379124341003,1.0986122886681096,1.0986122886681096,1.3862943611198906,8.988321188323683,1.0986122886681096,2.449489742783178,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25.0,0,1,772.0,2.0,1.0,1.0,1653.0,4.0,1,77.0,4.0,2.0,3.0,0,4973.0,0,0,17.0,3.0,80.0,7.0,3.0,0.6931471805599453,2.0794415416798357,2.0794415416798357,2.0794415416798357,8.557759153162898,1.0986122886681096,2.449489742783178,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
39.0,0,2,492.0,12.0,3.0,1.0,1654.0,4.0,1,66.0,3.0,2.0,2.0,1,7693.0,0,0,21.0,3.0,80.0,7.0,3.0,1.6094379124341003,1.6094379124341003,0.0,1.791759469228055,8.574707097616844,0.0,1.7320508075688772,2.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
49.0,0,2,301.0,22.0,4.0,1.0,1655.0,1.0,0,72.0,3.0,4.0,2.0,1,3498.0,0,0,16.0,2.0,80.0,27.0,3.0,1.3862943611198906,1.0986122886681096,1.0986122886681096,1.6094379124341003,9.705889908189658,1.0986122886681096,1.4142135623730951,1.7320508075688772,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
50.0,0,2,813.0,17.0,5.0,1.0,1656.0,4.0,0,50.0,2.0,3.0,1.0,0,21981.0,0,0,15.0,3.0,80.0,19.0,3.0,1.791759469228055,2.4849066497880004,2.4849066497880004,2.70805020110221,9.493261127326253,1.3862943611198906,1.7320508075688772,1.7320508075688772,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20.0,0,2,1141.0,2.0,3.0,1.0,1657.0,3.0,0,31.0,3.0,1.0,3.0,2,13251.0,0,0,19.0,1.0,80.0,2.0,3.0,0.6931471805599453,1.0986122886681096,1.0986122886681096,1.0986122886681096,7.931644021454311,0.0,1.7320508075688772,1.7320508075688772,1.4142135623730951,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
34.0,0,2,1130.0,3.0,3.0,1.0,1658.0,4.0,0,66.0,3.0,2.0,2.0,0,19332.0,0,0,12.0,3.0,80.0,11.0,3.0,0.6931471805599453,2.1972245773362196,2.302585092994046,2.4849066497880004,8.600430789986293,0.6931471805599453,1.4142135623730951,1.7320508075688772,2.6457513110645907,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36.0,0,2,311.0,7.0,3.0,1.0,1659.0,1.0,1,77.0,3.0,1.0,2.0,2,10950.0,0,0,11.0,3.0,80.0,15.0,3.0,1.0986122886681096,1.3862943611198906,1.3862943611198906,1.6094379124341003,7.607878073278507,0.0,2.0,1.7320508075688772,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
49.0,0,2,465.0,6.0,1.0,1.0,1661.0,3.0,0,41.0,2.0,4.0,3.0,1,11652.0,0,1,19.0,2.0,80.0,30.0,3.0,1.0986122886681096,2.4849066497880004,2.5649493574615367,2.772588722239781,9.54445268330577,0.6931471805599453,1.7320508075688772,1.7320508075688772,1.4142135623730951,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
36.0,0,0,894.0,1.0,4.0,1.0,1662.0,4.0,0,33.0,2.0,2.0,3.0,1,15411.0,0,0,15.0,3.0,80.0,4.0,3.0,0.0,1.0986122886681096,1.0986122886681096,1.3862943611198906,8.383661798791715,0.0,2.449489742783178,1.7320508075688772,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
36.0,0,2,1040.0,3.0,2.0,1.0,1664.0,4.0,1,79.0,4.0,2.0,1.0,0,26308.0,0,0,20.0,1.0,80.0,13.0,3.0,1.9459101490553132,1.6094379124341003,1.6094379124341003,1.791759469228055,8.830981510952498,0.6931471805599453,1.7320508075688772,2.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
54.0,0,2,584.0,22.0,5.0,1.0,1665.0,2.0,0,91.0,3.0,4.0,3.0,1,18685.0,0,0,25.0,3.0,80.0,34.460000000000036,3.0,1.3862943611198906,2.1972245773362196,2.0794415416798357,2.3978952727983707,9.765776006660642,0.6931471805599453,2.449489742783178,2.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43.0,0,2,1291.0,15.0,2.0,1.0,1666.0,3.0,1,65.0,2.0,4.0,3.0,1,3525.0,0,0,24.0,1.0,80.0,14.0,3.0,0.6931471805599453,2.3978952727983707,2.4849066497880004,2.70805020110221,9.775881427930981,0.6931471805599453,1.7320508075688772,2.0,2.449489742783178,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35.0,1,1,880.0,12.0,4.0,1.0,1667.0,4.0,1,36.0,3.0,2.0,4.0,2,10414.0,0,1,24.0,1.0,80.0,13.0,4.0,1.3862943611198906,2.302585092994046,2.0794415416798357,2.4849066497880004,8.42989086301344,0.0,1.4142135623730951,2.0,2.449489742783178,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
38.0,0,1,1189.0,1.0,3.0,1.0,1668.0,4.0,1,90.0,3.0,2.0,4.0,1,9867.0,0,0,15.0,4.0,80.0,19.0,4.0,2.0794415416798357,2.4849066497880004,2.302585092994046,2.639057329615259,8.462948176563842,1.0986122886681096,2.0,1.7320508075688772,1.4142135623730951,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
29.0,0,2,991.0,5.0,3.0,1.0,1669.0,1.0,1,43.0,2.0,2.0,2.0,0,3356.0,0,1,13.0,2.0,80.0,10.0,2.0,0.6931471805599453,0.0,2.302585092994046,2.3978952727983707,8.339978571990427,0.6931471805599453,1.7320508075688772,1.7320508075688772,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
33.0,0,2,392.0,2.0,4.0,1.0,1670.0,4.0,1,93.0,3.0,2.0,4.0,0,3921.0,0,0,14.0,3.0,80.0,6.0,3.0,0.6931471805599453,1.0986122886681096,1.6094379124341003,1.9459101490553132,8.613593685702552,1.0986122886681096,2.23606797749979,1.7320508075688772,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32.0,0,2,977.0,2.0,3.0,1.0,1671.0,4.0,1,45.0,3.0,2.0,2.0,0,25518.0,0,0,13.0,3.0,80.0,10.0,2.0,0.0,1.791759469228055,1.9459101490553132,2.302585092994046,8.607216694063826,1.0986122886681096,2.0,1.7320508075688772,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31.0,0,2,1112.0,5.0,4.0,1.0,1673.0,1.0,0,67.0,3.0,2.0,4.0,1,22589.0,0,0,11.0,1.0,80.0,10.0,3.0,0.6931471805599453,0.0,1.0986122886681096,2.3978952727983707,8.60831278478372,1.0986122886681096,1.4142135623730951,1.7320508075688772,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
49.0,0,2,464.0,16.0,3.0,1.0,1674.0,4.0,0,74.0,3.0,1.0,1.0,0,24941.0,0,1,16.0,2.0,80.0,17.0,2.0,1.6094379124341003,1.0986122886681096,1.0986122886681096,1.0986122886681096,7.858640655620791,0.6931471805599453,1.4142135623730951,1.7320508075688772,1.4142135623730951,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
38.0,0,1,148.0,2.0,3.0,1.0,1675.0,4.0,0,42.0,2.0,1.0,2.0,2,23826.0,0,0,22.0,2.0,80.0,4.0,3.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.6094379124341003,7.80016307039296,0.0,1.7320508075688772,2.0,1.7320508075688772,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
47.0,0,2,1225.0,2.0,4.0,1.0,1676.0,2.0,0,47.0,4.0,4.0,2.0,0,21086.0,0,0,14.0,3.0,80.0,29.0,3.0,1.9459101490553132,1.0986122886681096,1.0986122886681096,1.3862943611198906,9.678655075789957,1.3862943611198906,1.4142135623730951,1.7320508075688772,1.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49.0,0,2,809.0,1.0,3.0,1.0,1677.0,3.0,1,36.0,3.0,4.0,3.0,2,22384.0,0,0,14.0,1.0,80.0,23.0,3.0,1.6094379124341003,2.0794415416798357,0.0,2.1972245773362196,9.640823243059636,0.0,1.4142135623730951,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
41.0,0,2,1206.0,23.0,2.0,1.0,1678.0,4.0,1,80.0,3.0,3.0,3.0,2,11591.0,0,1,16.0,4.0,80.0,21.0,3.0,1.3862943611198906,0.0,1.0986122886681096,1.0986122886681096,8.865452825753623,0.0,1.4142135623730951,1.7320508075688772,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20.0,0,2,727.0,9.0,1.0,1.0,1680.0,4.0,1,54.0,3.0,1.0,1.0,2,21082.0,0,0,11.0,1.0,80.0,2.0,3.0,0.6931471805599453,1.0986122886681096,1.0986122886681096,1.0986122886681096,7.911690520708339,0.0,1.7320508075688772,1.7320508075688772,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
33.0,0,0,530.0,16.0,3.0,1.0,1681.0,3.0,0,36.0,3.0,2.0,4.0,0,16130.0,0,1,25.0,3.0,80.0,7.0,3.0,0.6931471805599453,1.791759469228055,1.0986122886681096,1.9459101490553132,8.58839695042257,0.6931471805599453,1.4142135623730951,2.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
36.0,0,2,1351.0,26.0,4.0,1.0,1682.0,1.0,1,80.0,3.0,2.0,3.0,1,7419.0,0,0,14.0,2.0,80.0,10.0,2.0,1.9459101490553132,1.0986122886681096,1.0986122886681096,1.3862943611198906,8.584477938221834,1.0986122886681096,1.4142135623730951,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
44.0,0,2,528.0,1.0,3.0,1.0,1683.0,3.0,0,44.0,3.0,1.0,4.0,0,4167.0,0,1,18.0,1.0,80.0,8.0,3.0,1.6094379124341003,1.0986122886681096,1.0986122886681096,1.0986122886681096,8.069655306886165,1.3862943611198906,1.4142135623730951,1.7320508075688772,1.4142135623730951,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23.0,1,2,1320.0,8.0,1.0,1.0,1684.0,4.0,1,93.0,2.0,1.0,3.0,2,20586.0,0,1,11.0,1.0,80.0,5.0,3.0,0.6931471805599453,1.6094379124341003,1.0986122886681096,1.791759469228055,8.29154650988391,0.0,1.4142135623730951,1.7320508075688772,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
38.0,0,2,1495.0,4.0,2.0,1.0,1687.0,4.0,0,87.0,3.0,1.0,3.0,1,26176.0,0,0,19.0,4.0,80.0,7.0,2.0,2.0794415416798357,0.0,0.0,0.0,8.103796712981794,0.6931471805599453,2.23606797749979,1.7320508075688772,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
53.0,0,2,1395.0,24.0,4.0,1.0,1689.0,2.0,1,48.0,4.0,3.0,4.0,1,3458.0,0,0,15.0,3.0,80.0,11.0,3.0,1.3862943611198906,1.3862943611198906,1.0986122886681096,1.6094379124341003,8.854522203757432,0.0,1.4142135623730951,1.7320508075688772,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
48.0,1,1,708.0,7.0,2.0,1.0,1691.0,4.0,0,95.0,3.0,1.0,3.0,1,11740.0,0,1,11.0,3.0,80.0,19.0,3.0,1.0986122886681096,2.0794415416798357,2.0794415416798357,2.302585092994046,7.884576510596324,1.0986122886681096,1.7320508075688772,1.7320508075688772,2.6457513110645907,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
32.0,1,2,1259.0,2.0,4.0,1.0,1692.0,4.0,1,95.0,3.0,1.0,2.0,2,24852.0,0,0,12.0,1.0,80.0,1.0,3.0,0.6931471805599453,0.0,0.0,0.6931471805599453,7.2399325913204695,0.0,1.4142135623730951,1.7320508075688772,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
26.0,0,0,786.0,7.0,3.0,1.0,1693.0,4.0,1,76.0,3.0,1.0,4.0,2,11925.0,0,0,20.0,3.0,80.0,7.0,3.0,0.6931471805599453,2.0794415416798357,2.0794415416798357,2.0794415416798357,7.852050207265889,0.0,2.23606797749979,2.0,2.23606797749979,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
55.0,0,2,1441.0,22.0,3.0,1.0,1694.0,1.0,1,94.0,2.0,1.0,2.0,0,23737.0,0,0,12.0,4.0,80.0,8.0,3.0,1.791759469228055,1.0986122886681096,1.0986122886681096,1.6094379124341003,8.17131687471973,0.6931471805599453,1.0,1.7320508075688772,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
34.0,0,2,1157.0,5.0,2.0,1.0,1696.0,2.0,1,57.0,2.0,2.0,4.0,1,11912.0,0,0,14.0,3.0,80.0,15.0,4.0,0.6931471805599453,2.3978952727983707,2.639057329615259,2.772588722239781,8.290794347381356,0.6931471805599453,1.7320508075688772,1.7320508075688772,2.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
60.0,0,2,370.0,1.0,4.0,1.0,1697.0,3.0,1,92.0,1.0,3.0,4.0,0,20467.0,0,0,20.0,3.0,80.0,19.0,4.0,1.3862943611198906,0.0,0.0,0.6931471805599453,9.295049099903137,0.6931471805599453,1.4142135623730951,2.0,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
33.0,0,2,267.0,21.0,3.0,1.0,1698.0,2.0,1,79.0,4.0,1.0,2.0,1,13637.0,0,0,18.0,4.0,80.0,14.0,3.0,0.6931471805599453,2.4849066497880004,2.639057329615259,2.70805020110221,7.615298339825815,1.3862943611198906,2.449489742783178,1.7320508075688772,1.4142135623730951,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
37.0,0,1,1278.0,1.0,4.0,1.0,1700.0,3.0,1,31.0,1.0,2.0,4.0,0,7677.0,0,0,14.0,3.0,80.0,6.0,2.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.9459101490553132,9.161780181360806,1.0986122886681096,1.4142135623730951,1.7320508075688772,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
34.0,0,2,678.0,19.0,3.0,1.0,1701.0,2.0,0,35.0,2.0,1.0,4.0,1,20338.0,0,0,12.0,2.0,80.0,10.0,3.0,0.6931471805599453,2.302585092994046,2.0794415416798357,2.3978952727983707,7.982757702011113,0.0,1.7320508075688772,1.7320508075688772,2.8284271247461903,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,1,2,427.0,7.0,3.0,1.0,1702.0,3.0,1,99.0,3.0,1.0,4.0,0,25103.0,0,1,21.0,2.0,80.0,3.0,3.0,0.6931471805599453,1.0986122886681096,1.0986122886681096,1.3862943611198906,7.730174795246222,0.6931471805599453,1.4142135623730951,2.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44.0,0,2,921.0,2.0,3.0,1.0,1703.0,3.0,0,96.0,4.0,3.0,4.0,1,14810.0,0,1,19.0,2.0,80.0,9.0,3.0,0.6931471805599453,2.0794415416798357,2.0794415416798357,2.1972245773362196,8.972083182851925,0.6931471805599453,1.4142135623730951,1.7320508075688772,2.449489742783178,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
35.0,0,1,146.0,2.0,4.0,1.0,1704.0,1.0,1,79.0,2.0,1.0,4.0,2,13970.0,0,1,14.0,3.0,80.0,6.0,4.0,0.0,1.6094379124341003,1.6094379124341003,1.791759469228055,8.503297086224126,0.0,1.4142135623730951,1.7320508075688772,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
43.0,0,2,1179.0,2.0,3.0,1.0,1706.0,4.0,1,73.0,3.0,2.0,4.0,1,6069.0,0,1,17.0,1.0,80.0,10.0,3.0,0.6931471805599453,2.302585092994046,2.1972245773362196,2.3978952727983707,8.9680140012452,0.6931471805599453,1.7320508075688772,1.7320508075688772,2.8284271247461903,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24.0,0,2,581.0,9.0,3.0,1.0,1707.0,3.0,1,62.0,4.0,1.0,3.0,1,17616.0,0,0,16.0,4.0,80.0,5.0,3.0,0.6931471805599453,1.3862943611198906,1.6094379124341003,1.791759469228055,8.389814262086407,0.6931471805599453,1.0,1.7320508075688772,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
41.0,0,2,918.0,6.0,3.0,1.0,1708.0,4.0,1,35.0,3.0,3.0,3.0,2,15869.0,0,0,12.0,2.0,80.0,10.0,3.0,0.6931471805599453,2.1972245773362196,2.0794415416798357,2.3978952727983707,9.131513591430211,0.0,1.7320508075688772,1.7320508075688772,2.8284271247461903,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
29.0,0,2,1082.0,9.0,4.0,1.0,1709.0,4.0,0,43.0,3.0,1.0,3.0,1,25412.0,0,0,17.0,3.0,80.0,9.0,3.0,2.302585092994046,1.3862943611198906,1.0986122886681096,1.791759469228055,7.99799931797973,0.6931471805599453,1.4142135623730951,1.7320508075688772,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
36.0,0,2,530.0,2.0,4.0,1.0,1710.0,3.0,0,51.0,3.0,2.0,4.0,2,7439.0,0,0,15.0,3.0,80.0,17.0,2.0,1.3862943611198906,2.0794415416798357,2.0794415416798357,2.639057329615259,8.412499120301572,0.0,1.4142135623730951,1.7320508075688772,2.449489742783178,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
45.0,0,0,1238.0,1.0,1.0,1.0,1712.0,3.0,1,74.0,2.0,3.0,3.0,1,3395.0,0,0,23.0,4.0,80.0,25.0,2.0,1.3862943611198906,2.772588722239781,1.6094379124341003,3.1780538303479458,9.282568005973063,0.6931471805599453,1.7320508075688772,2.0,3.605551275463989,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24.0,1,2,240.0,22.0,1.0,1.0,1714.0,4.0,1,58.0,1.0,1.0,3.0,1,11585.0,0,0,11.0,3.0,80.0,1.0,3.0,0.6931471805599453,0.0,0.0,0.6931471805599453,7.349873704738337,0.6931471805599453,1.4142135623730951,1.7320508075688772,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
47.0,1,1,1093.0,9.0,3.0,1.0,1716.0,3.0,1,82.0,1.0,4.0,3.0,1,24164.0,0,0,11.0,3.0,80.0,25.0,1.0,2.0794415416798357,1.791759469228055,2.3978952727983707,3.1780538303479458,9.467846701917901,0.0,1.7320508075688772,1.7320508075688772,3.605551275463989,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
26.0,0,2,390.0,17.0,4.0,1.0,1718.0,4.0,1,62.0,1.0,1.0,3.0,1,6217.0,0,0,15.0,3.0,80.0,3.0,4.0,0.6931471805599453,1.0986122886681096,1.0986122886681096,1.3862943611198906,7.743269700829004,1.3862943611198906,1.7320508075688772,1.7320508075688772,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
45.0,0,2,1005.0,28.0,2.0,1.0,1719.0,4.0,0,48.0,2.0,4.0,2.0,2,17119.0,0,0,11.0,3.0,80.0,21.0,3.0,0.6931471805599453,1.9459101490553132,1.9459101490553132,3.091042453358316,9.723463354790857,0.0,1.4142135623730951,1.7320508075688772,2.8284271247461903,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
32.0,0,1,585.0,10.0,3.0,1.0,1720.0,1.0,1,56.0,3.0,1.0,3.0,1,17360.0,0,0,13.0,1.0,80.0,10.0,2.0,1.9459101490553132,1.0986122886681096,1.3862943611198906,1.791759469228055,8.141481041457421,0.6931471805599453,1.7320508075688772,1.7320508075688772,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
